Year,City,Sport,Athlete,Country,Medal
1988,SEOUL,Equestrian,NEALE-ISHOY Cynthia Margaret,CAN,BRONZE
1988,SEOUL,Equestrian,PRACHT Eva Maria,CAN,BRONZE
1988,SEOUL,Equestrian,SMITH Gina,CAN,BRONZE
1988,SEOUL,Equestrian,LINSENHOFF Ann-Kathrin,FRG,GOLD
1988,SEOUL,Equestrian,TEODORESCU Monica,FRG,GOLD
1988,SEOUL,Equestrian,UPHOFF-BECKER Nicole,FRG,GOLD
1988,SEOUL,Equestrian,STUECKELBERGER Christine,SUI,SILVER
1988,SEOUL,Equestrian,TODD Mark,NZL,GOLD
1988,SEOUL,Equestrian,STARK Ian,GBR,SILVER
1988,SEOUL,Equestrian,HOLGATE-LENG Virginia,GBR,BRONZE
1988,SEOUL,Equestrian,BENNIE Andrew,NZL,BRONZE
1988,SEOUL,Equestrian,TODD Mark,NZL,BRONZE
1988,SEOUL,Equestrian,BAUMANN Matthias Andreas,FRG,GOLD
1988,SEOUL,Equestrian,EHRENBRINK Ralf,FRG,GOLD
1988,SEOUL,Equestrian,ERHORN Claus,FRG,GOLD
1988,SEOUL,Equestrian,KASPAREIT Thies,FRG,GOLD
1988,SEOUL,Equestrian,PHILLIPS Mark Anthony Peter,GBR,SILVER
1988,SEOUL,Equestrian,STARK Ian,GBR,SILVER
1988,SEOUL,Equestrian,KNIGHTON Margaret,NZL,BRONZE
1988,SEOUL,Equestrian,POTTINGER Tinks,NZL,BRONZE
1988,SEOUL,Equestrian,HOLGATE-LENG Virginia,GBR,SILVER
1988,SEOUL,Equestrian,STRAKER Karen,GBR,SILVER
1988,SEOUL,Equestrian,HUCK Karsten,FRG,BRONZE
1988,SEOUL,Equestrian,DURAND JR. Pierre,FRA,GOLD
1988,SEOUL,Equestrian,BEST Gregory Alan,USA,SILVER
1988,SEOUL,Equestrian,BOURDY Hubert,FRA,BRONZE
1988,SEOUL,Equestrian,COTTIER Frederic,FRA,BRONZE
1988,SEOUL,Equestrian,DURAND JR. Pierre,FRA,BRONZE
1988,SEOUL,Equestrian,ROBERT Michel,FRA,BRONZE
1988,SEOUL,Equestrian,BEERBAUM Ludger,FRG,GOLD
1988,SEOUL,Equestrian,BRINKMANN Wolfgang,FRG,GOLD
1988,SEOUL,Equestrian,HAFEMEISTER Dirk,FRG,GOLD
1988,SEOUL,Equestrian,SLOOTHAAK Franke,FRG,GOLD
1988,SEOUL,Equestrian,BEST Gregory Alan,USA,SILVER
1988,SEOUL,Equestrian,FARGIS Joseph Halpin Iv,USA,SILVER
1988,SEOUL,Equestrian,JACQUIN Lisa Ann,USA,SILVER
1988,SEOUL,Equestrian,KURSINSKI Anne Kindig,USA,SILVER
1988,SEOUL,Fencing,CHOUVALOV Andrei,URS,BRONZE
1988,SEOUL,Fencing,SCHMITT Arnd Rüdiger,FRG,GOLD
1988,SEOUL,Fencing,RIBOUD Philippe,FRA,SILVER
1988,SEOUL,Fencing,CHOUVALOV Andrei,URS,BRONZE
1988,SEOUL,Fencing,KOLOBKOV Pavel,URS,BRONZE
1988,SEOUL,Fencing,REZNITCHENKO Vladimir,URS,BRONZE
1988,SEOUL,Fencing,TIKHOMIROV Igor,URS,BRONZE
1988,SEOUL,Fencing,TISHKO Mikhail,URS,BRONZE
1988,SEOUL,Fencing,DELPLA Frederic,FRA,GOLD
1988,SEOUL,Fencing,HENRY Jean-Michel,FRA,GOLD
1988,SEOUL,Fencing,LENGLET Olivier,FRA,GOLD
1988,SEOUL,Fencing,RIBOUD Philippe,FRA,GOLD
1988,SEOUL,Fencing,SRECKI Eric,FRA,GOLD
1988,SEOUL,Fencing,BORRMANN Elmar,FRG,SILVER
1988,SEOUL,Fencing,FISCHER Volker,FRG,SILVER
1988,SEOUL,Fencing,GERULL Thomas,FRG,SILVER
1988,SEOUL,Fencing,PUSCH Alexander,FRG,SILVER
1988,SEOUL,Fencing,SCHMITT Arnd Rüdiger,FRG,SILVER
1988,SEOUL,Fencing,ROMANKOV Aleksander,URS,BRONZE
1988,SEOUL,Fencing,CERIONI Stefano,ITA,GOLD
1988,SEOUL,Fencing,WAGNER Udo,GDR,SILVER
1988,SEOUL,Fencing,FUNKENHAUSER Zita-Eva,FRG,BRONZE
1988,SEOUL,Fencing,FICHTEL-MAURITZ Anja,FRG,GOLD
1988,SEOUL,Fencing,BAU Sabine Christiane,FRG,SILVER
1988,SEOUL,Fencing,BUSA Istvan,HUN,BRONZE
1988,SEOUL,Fencing,ERSEK Zsolt,HUN,BRONZE
1988,SEOUL,Fencing,GATAI Robert,HUN,BRONZE
1988,SEOUL,Fencing,SZEKERES Pal,HUN,BRONZE
1988,SEOUL,Fencing,SZELEI Istvan,HUN,BRONZE
1988,SEOUL,Fencing,APTIAOURI Vladimir,URS,GOLD
1988,SEOUL,Fencing,IBRAGUIMOV Anvar,URS,GOLD
1988,SEOUL,Fencing,KORETSKI Boris,URS,GOLD
1988,SEOUL,Fencing,MAMEDOV Ilgar,URS,GOLD
1988,SEOUL,Fencing,ROMANKOV Aleksander,URS,GOLD
1988,SEOUL,Fencing,BEHR Matthias,FRG,SILVER
1988,SEOUL,Fencing,ENDRES Thomas,FRG,SILVER
1988,SEOUL,Fencing,GEY Matthias,FRG,SILVER
1988,SEOUL,Fencing,SCHRECK Ulrich Rainer,FRG,SILVER
1988,SEOUL,Fencing,WEIDNER Thorsten,FRG,SILVER
1988,SEOUL,Fencing,JANOSI-NEMETH Zsuzsanna,HUN,BRONZE
1988,SEOUL,Fencing,KOVACS Edit,HUN,BRONZE
1988,SEOUL,Fencing,STEFANEK Gertrud,HUN,BRONZE
1988,SEOUL,Fencing,SZOCS Zsuzsa,HUN,BRONZE
1988,SEOUL,Fencing,TUSCHAK Katalin,HUN,BRONZE
1988,SEOUL,Fencing,BAU Sabine Christiane,FRG,GOLD
1988,SEOUL,Fencing,FICHTEL-MAURITZ Anja,FRG,GOLD
1988,SEOUL,Fencing,FUNKENHAUSER Zita-Eva,FRG,GOLD
1988,SEOUL,Fencing,KLUG Anette,FRG,GOLD
1988,SEOUL,Fencing,WEBER Christiane,FRG,GOLD
1988,SEOUL,Fencing,BORTOLOZZI BORELLA Francesca,ITA,SILVER
1988,SEOUL,Fencing,GANDOLFI Annapia,ITA,SILVER
1988,SEOUL,Fencing,TRAVERSA Lucia,ITA,SILVER
1988,SEOUL,Fencing,VACCARONI Dorina,ITA,SILVER
1988,SEOUL,Fencing,ZALAFFI Margherita,ITA,SILVER
1988,SEOUL,Fencing,SCALZO Giovanni,ITA,BRONZE
1988,SEOUL,Fencing,LAMOUR Jean-Francois,FRA,GOLD
1988,SEOUL,Fencing,OLECH Janusz,POL,SILVER
1988,SEOUL,Fencing,CAVALIERE Massimo,ITA,BRONZE
1988,SEOUL,Fencing,DALLA BARBA Gianfranco,ITA,BRONZE
1988,SEOUL,Fencing,MARIN Marco,ITA,BRONZE
1988,SEOUL,Fencing,MEGLIO Ferdinando,ITA,BRONZE
1988,SEOUL,Fencing,SCALZO Giovanni,ITA,BRONZE
1988,SEOUL,Fencing,BUJDOSO Imre,HUN,GOLD
1988,SEOUL,Fencing,CSONGRADI Laszlo,HUN,GOLD
1988,SEOUL,Fencing,GEDOVARI Imre,HUN,GOLD
1988,SEOUL,Fencing,NEBALD György,HUN,GOLD
1988,SEOUL,Fencing,SZABO Bence,HUN,GOLD
1988,SEOUL,Fencing,ALSHAN Andrei,URS,SILVER
1988,SEOUL,Fencing,BURTSEV Mikhail,URS,SILVER
1988,SEOUL,Fencing,KORYAKIN Sergei,URS,SILVER
1988,SEOUL,Fencing,MINDIRGASOV Sergei,URS,SILVER
1988,SEOUL,Fencing,POGOSSOV Gueorgui,URS,SILVER
1988,SEOUL,Football,BOMMER Rudolf,FRG,BRONZE
1988,SEOUL,Football,FACH Holger,FRG,BRONZE
1988,SEOUL,Football,FUNKEL Wolfgang,FRG,BRONZE
1988,SEOUL,Football,GOERTZ Armin,FRG,BRONZE
1988,SEOUL,Football,GRAHAMMER Roland,FRG,BRONZE
1988,SEOUL,Football,HASSLER Thomas,FRG,BRONZE
1988,SEOUL,Football,HORSTER Thomas,FRG,BRONZE
1988,SEOUL,Football,JANSSEN Olaf,FRG,BRONZE
1988,SEOUL,Football,KAMPS Uwe,FRG,BRONZE
1988,SEOUL,Football,KLEPPINGER Gerhard,FRG,BRONZE
1988,SEOUL,Football,KLINSMANN Jurgen,FRG,BRONZE
1988,SEOUL,Football,MILL Frank,FRG,BRONZE
1988,SEOUL,Football,RECK Oliver,FRG,BRONZE
1988,SEOUL,Football,RIEDLE Karlheinz,FRG,BRONZE
1988,SEOUL,Football,SAUER Gunnar,FRG,BRONZE
1988,SEOUL,Football,SCHREIER Christian,FRG,BRONZE
1988,SEOUL,Football,SCHULZ Michael,FRG,BRONZE
1988,SEOUL,Football,SIEVERS Ralf,FRG,BRONZE
1988,SEOUL,Football,WALTER Fritz,FRG,BRONZE
1988,SEOUL,Football,WUTTKE Wolfram,FRG,BRONZE
1988,SEOUL,Football,BORODYUK Aleksandr,URS,GOLD
1988,SEOUL,Football,CHEREDNIK Aleksei,URS,GOLD
1988,SEOUL,Football,DOBROVOLSKI Igor,URS,GOLD
1988,SEOUL,Football,FOKIN Sergei,URS,GOLD
1988,SEOUL,Football,GORLUKOVICH Sergei,URS,GOLD
1988,SEOUL,Football,KETASHVILI Gela,URS,GOLD
1988,SEOUL,Football,KHARIN Dmitri,URS,GOLD
1988,SEOUL,Football,KUZNETSOV Yevgeni,URS,GOLD
1988,SEOUL,Football,LOSEV Viktor,URS,GOLD
1988,SEOUL,Football,LYUTYI Vladimir,URS,GOLD
1988,SEOUL,Football,MIKHAILICHENKO Aleksei,URS,GOLD
1988,SEOUL,Football,NARBEKOVAS Arminas,URS,GOLD
1988,SEOUL,Football,PONOMAREV Igor,URS,GOLD
1988,SEOUL,Football,PRUDNIKOV Aleksei,URS,GOLD
1988,SEOUL,Football,SAVICHEV Yuri,URS,GOLD
1988,SEOUL,Football,SKLYAROV Igor,URS,GOLD
1988,SEOUL,Football,TATARCHUK Vladimir,URS,GOLD
1988,SEOUL,Football,TISHCHENKO Vadim,URS,GOLD
1988,SEOUL,Football,YANONIS Arvidas,URS,GOLD
1988,SEOUL,Football,YAROVENKO Yevgeni,URS,GOLD
1988,SEOUL,Football,ALVES Aloisio,BRA,SILVER
1988,SEOUL,Football,ANDRADE DA SILVA Jorge Luiz,BRA,SILVER
1988,SEOUL,Football,ARAUJO Jose,BRA,SILVER
1988,SEOUL,Football,BEBETO Jose Roberto,BRA,SILVER
1988,SEOUL,Football,BERNARDES DOS SANTOS Edmar,BRA,SILVER
1988,SEOUL,Football,CANDIDO Valdo,BRA,SILVER
1988,SEOUL,Football,CRUZ Andre,BRA,SILVER
1988,SEOUL,Football,DE AMORIM CAMPOS Jorge,BRA,SILVER
1988,SEOUL,Football,DE SOUZA FARIA Romario,BRA,SILVER
1988,SEOUL,Football,DE SOUZA FILHO Milton,BRA,SILVER
1988,SEOUL,Football,DE SOUZA Hamilton,BRA,SILVER
1988,SEOUL,Football,DONIZETE LUIZ Sergio,BRA,SILVER
1988,SEOUL,Football,FERREIRA Jose,BRA,SILVER
1988,SEOUL,Football,KERCHNER Nelson,BRA,SILVER
1988,SEOUL,Football,MERGEN TAFFAREL Claudio Andre,BRA,SILVER
1988,SEOUL,Football,NASCIMENTO Iomar,BRA,SILVER
1988,SEOUL,Football,RAIMUNDO Ricardo,BRA,SILVER
1988,SEOUL,Football,ROQUE KAEFER Ademir,BRA,SILVER
1988,SEOUL,Football,SANTOS BATISTA Joao,BRA,SILVER
1988,SEOUL,Football,SILVA Geovani,BRA,SILVER
1988,SEOUL,Football,WINCK Luiz Carlos,BRA,SILVER
1988,SEOUL,Gymnastics,MILLS Phoebe Lan,USA,BRONZE
1988,SEOUL,Gymnastics,POTORAC Gabriela,ROU,BRONZE
1988,SEOUL,Gymnastics,SILIVAS Daniela,ROU,GOLD
1988,SEOUL,Gymnastics,SHUSHUNOVA Elena,URS,SILVER
1988,SEOUL,Gymnastics,IKETANI Yukio,JPN,BRONZE
1988,SEOUL,Gymnastics,LOU Yun,CHN,BRONZE
1988,SEOUL,Gymnastics,KHARIKOV Serguei,URS,GOLD
1988,SEOUL,Gymnastics,ARTEMOV Vladimir,URS,SILVER
1988,SEOUL,Gymnastics,DOUDEVA Diana,BUL,BRONZE
1988,SEOUL,Gymnastics,SILIVAS Daniela,ROU,GOLD
1988,SEOUL,Gymnastics,BOGINSKAYA Svetlana,URS,SILVER
1988,SEOUL,Gymnastics,BEHRENDT Holger,GDR,BRONZE
1988,SEOUL,Gymnastics,GHERMAN Marius Costel,ROU,BRONZE
1988,SEOUL,Gymnastics,ARTEMOV Vladimir,URS,GOLD
1988,SEOUL,Gymnastics,LIOUKINE Valeri,URS,GOLD
1988,SEOUL,Gymnastics,BILOZERCHEV Dmitri,URS,BRONZE
1988,SEOUL,Gymnastics,ARTEMOV Vladimir,URS,GOLD
1988,SEOUL,Gymnastics,LIOUKINE Valeri,URS,SILVER
1988,SEOUL,Gymnastics,BOGINSKAYA Svetlana,URS,BRONZE
1988,SEOUL,Gymnastics,SHUSHUNOVA Elena,URS,GOLD
1988,SEOUL,Gymnastics,SILIVAS Daniela,ROU,SILVER
1988,SEOUL,Gymnastics,TIPPELT Sven,GDR,BRONZE
1988,SEOUL,Gymnastics,ARTEMOV Vladimir,URS,GOLD
1988,SEOUL,Gymnastics,LIOUKINE Valeri,URS,SILVER
1988,SEOUL,Gymnastics,BILOZERCHEV Dmitri,URS,GOLD
1988,SEOUL,Gymnastics,BORKAI Zsolt,HUN,GOLD
1988,SEOUL,Gymnastics,GERASKOV Lubomir,BUL,GOLD
1988,SEOUL,Gymnastics,TIPPELT Sven,GDR,BRONZE
1988,SEOUL,Gymnastics,BEHRENDT Holger,GDR,GOLD
1988,SEOUL,Gymnastics,BILOZERCHEV Dmitri,URS,GOLD
1988,SEOUL,Gymnastics,IKETANI Yukio,JPN,BRONZE
1988,SEOUL,Gymnastics,KONISHI Hiriyuki,JPN,BRONZE
1988,SEOUL,Gymnastics,MIZUSHIMA Koichi,JPN,BRONZE
1988,SEOUL,Gymnastics,NISHIKAWA Daisuke,JPN,BRONZE
1988,SEOUL,Gymnastics,SATO Toshiharu,JPN,BRONZE
1988,SEOUL,Gymnastics,YAMADA Takahiro,JPN,BRONZE
1988,SEOUL,Gymnastics,ARTEMOV Vladimir,URS,GOLD
1988,SEOUL,Gymnastics,BILOZERCHEV Dmitri,URS,GOLD
1988,SEOUL,Gymnastics,GOGOLADZE Vladimir,URS,GOLD
1988,SEOUL,Gymnastics,KHARIKOV Serguei,URS,GOLD
1988,SEOUL,Gymnastics,LIOUKINE Valeri,URS,GOLD
1988,SEOUL,Gymnastics,NOVIKOV Vladimir,URS,GOLD
1988,SEOUL,Gymnastics,BEHRENDT Holger,GDR,SILVER
1988,SEOUL,Gymnastics,BÜCHNER Ralf,GDR,SILVER
1988,SEOUL,Gymnastics,HOFFMANN Ulf,GDR,SILVER
1988,SEOUL,Gymnastics,KROLL Sylvio,GDR,SILVER
1988,SEOUL,Gymnastics,TIPPELT Sven,GDR,SILVER
1988,SEOUL,Gymnastics,WECKER Andreas,GDR,SILVER
1988,SEOUL,Gymnastics,FÄHNRICH Gabriele,GDR,BRONZE
1988,SEOUL,Gymnastics,JENTSCH Martina,GDR,BRONZE
1988,SEOUL,Gymnastics,KERSTEN Dagmar,GDR,BRONZE
1988,SEOUL,Gymnastics,KLOTZ Ulrike,GDR,BRONZE
1988,SEOUL,Gymnastics,SCHIEFERDECKER Bettina,GDR,BRONZE
1988,SEOUL,Gymnastics,THÜMMLER Dörte,GDR,BRONZE
1988,SEOUL,Gymnastics,BAITOVA Svetlana,URS,GOLD
1988,SEOUL,Gymnastics,BOGINSKAYA Svetlana,URS,GOLD
1988,SEOUL,Gymnastics,LACHTCHENOVA Natalia,URS,GOLD
1988,SEOUL,Gymnastics,SHEVCHENKO Elena,URS,GOLD
1988,SEOUL,Gymnastics,SHUSHUNOVA Elena,URS,GOLD
1988,SEOUL,Gymnastics,STRAZHEVA Olga,URS,GOLD
1988,SEOUL,Gymnastics,DOBRE Aurelia,ROU,SILVER
1988,SEOUL,Gymnastics,GOLEA Eugenia,ROU,SILVER
1988,SEOUL,Gymnastics,POPA Celestina,ROU,SILVER
1988,SEOUL,Gymnastics,POTORAC Gabriela,ROU,SILVER
1988,SEOUL,Gymnastics,SILIVAS Daniela,ROU,SILVER
1988,SEOUL,Gymnastics,VOINEA Camelia,ROU,SILVER
1988,SEOUL,Gymnastics,SHUSHUNOVA Elena,URS,BRONZE
1988,SEOUL,Gymnastics,SILIVAS Daniela,ROU,GOLD
1988,SEOUL,Gymnastics,KERSTEN Dagmar,GDR,SILVER
1988,SEOUL,Gymnastics,PARK Jong-Hoon,KOR,BRONZE
1988,SEOUL,Gymnastics,LOU Yun,CHN,GOLD
1988,SEOUL,Gymnastics,KROLL Sylvio,GDR,SILVER
1988,SEOUL,Gymnastics,SILIVAS Daniela,ROU,BRONZE
1988,SEOUL,Gymnastics,BOGINSKAYA Svetlana,URS,GOLD
1988,SEOUL,Gymnastics,POTORAC Gabriela,ROU,SILVER
1988,SEOUL,Gymnastics,TIMOSHENKO Alexandra,URS,BRONZE
1988,SEOUL,Gymnastics,LOBATCH Marina,URS,GOLD
1988,SEOUL,Gymnastics,DUNAVSKA Adriana,BUL,SILVER
1988,SEOUL,Handball,BASIC Mirko,YUG,BRONZE
1988,SEOUL,Handball,HOLPERT Jozef,YUG,BRONZE
1988,SEOUL,Handball,JARAK Boris,YUG,BRONZE
1988,SEOUL,Handball,KUZMANOVSKI Slobodan,YUG,BRONZE
1988,SEOUL,Handball,MEMIC Muhamed,YUG,BRONZE
1988,SEOUL,Handball,NACINOVIC Alvaro,YUG,BRONZE
1988,SEOUL,Handball,PERKOVAC Goran,YUG,BRONZE
1988,SEOUL,Handball,PORTNER Zlatko,YUG,BRONZE
1988,SEOUL,Handball,PUC Iztok,YUG,BRONZE
1988,SEOUL,Handball,PUSNIK Rolando,YUG,BRONZE
1988,SEOUL,Handball,RNIC Momir,YUG,BRONZE
1988,SEOUL,Handball,SARACEVIC Zlatko,YUG,BRONZE
